,linux time (ms),uptime  (ms),drive mode ,mpc step counter,mpc origin latitude  (deg),mpc origin longitude  (deg),closest trajectory point index to robot  ,"mpc error x (W,E)  (m)","mpc error y (W,E)  (m)",abs mpc error (m),"input ""x"" for mhe (m)","input ""y"" for mhe (m)","input ""speed"" for mhe (m/s)","input ""vyaw"" for mhe (rad/s)",mhe output x  (m),mhe output y  (m),mhe output speed  (m/s),mhe output yaw  (rad),mpc reference heading (rad),mpc turn rate command (rad/s),turn rate command as PWM,throttle command as PWM ,primary gps latitude (deg),primary gps longitude (deg),secondary gps latitude  (deg),secondary gps longitude (deg),accelerometer x (m/s^2),accelerometer y (m/s^2),accelerometer z (m/s^2),gyro yaw rate (rad/s),gyro pitch rate   (rad/s),gyro roll rate (rad/s),yaw (rad),pitch   (rad),roll (rad),sonar1 measurement (m),ultrasonic sensor measurement (m),primary gps time (s),normalized turn rate command,normalized throttle command ,speed calculation from encoder left (m/s),speed calculation from encoder right (m/s),front gimbal target angle (degrees from straight down),left gimbal target angle  (degrees from straight down),right gimbal target angle  (degrees from straight down) ,front gimbal measured angle  (degrees from straight down),left gimbal measured angle    (degrees from straight down),right gimbal measured angle  (degrees from straight down),internal temperature (C),battery voltage (V),primary gps type,secondary gps type,MPC R value,MPC Q[0] value,weed_num,start
385,1527886403718,1171718, RC,0,40.0483048792,-88.2326839842,0,31.1661070798,22.0317492145,38.1670565274,31.356186745,19.6465089725,0.5171304345,-0.4438372341,31.3288453371,19.6566785578,0.4933858533,0.1207604859,0,0,1500,1728,40.0484815645,-88.2330539932,40.0484868333,-88.2330466667,0.0,0.1961330026,-12.5525121689,-0.6108652382,-0.5490805667,0.0277507357,0,0,0,0,0,205258,0.0,0.4567049742,0.4730782211,0.5611826181,90,45,45,0,0,0,42.7559967041,16.7000007629,0,2,10,1,28,3384
386,1527886403919,1171919, RC,0,40.0483048792,-88.2326839842,0,31.2663349972,22.0336985897,38.2500663751,31.4465836878,19.631534722,0.4789640903,-0.6459463269,31.4290732545,19.658627933,0.5012654085,0.0370996776,0,0,1555,1728,40.0484814298,-88.2330550558,40.0484868333,-88.2330466667,0.0,-4.0207266808,-10.1008491516,-0.2841396142,0.1521927154,0.1500983223,0,0,0,0,0,205258,0.1112959385,0.4567049742,0.4785962403,0.4793319702,90,45,45,0,0,0,42.7559967041,16.7000007629,0,2,10,1,23,3392
387,1527886404127,1172127, RC,0,40.0483048792,-88.2326839842,0,31.3533689794,22.0249977668,38.3162403294,31.4985624475,19.6274946396,0.5194295645,-0.2384119732,31.5161072367,19.6499271101,0.5067693205,-0.0839696726,0,0,1500,1728,40.0484813935,-88.2330556773,40.0484868333,-88.2330466667,-2.1574630737,-0.1961330026,-8.0414533615,0.0265290043,0.4181808728,-0.4085815752,0,0,0,0,0,205259,0.0,0.4567049742,0.5998087525,0.439050436,90,45,45,0,0,0,42.7559967041,16.7000007629,0,2,10,1,26,3400
388,1527886404327,1172327, RC,0,40.0483048792,-88.2326839842,0,31.445185366,22.0104751751,38.3830783045,31.597712617,19.6213789191,0.5193376541,-0.0085521135,31.6079236233,19.6354045184,0.5133342877,-0.1336547885,0,0,1500,1728,40.0484813385,-88.2330568375,40.0484868333,-88.2330466667,1.6671304703,2.4516625404,-8.531785965,0.1267109077,0.2968805098,0.4757767581,0,0,0,0,0,205259,0.0,0.4567049742,0.5959461331,0.4427291155,90,45,45,0,0,0,42.7559967041,16.7000007629,0,2,10,1,58,3408
389,1527886404528,1172528, RC,0,40.0483048792,-88.2326839842,0,31.5412949302,22.002520227,38.4573033664,31.7189408818,19.6321277615,0.4838383794,0.3096214053,31.7040331875,19.6274495703,0.5146621396,-0.1275041164,0,0,1500,1728,40.0484814352,-88.2330582528,40.048488,-88.2330511667,1.0787315369,-0.1961330026,-5.4917240143,0.1480039126,0.326725624,0.1638864228,0,0,0,0,0,205259,0.0,0.4567049742,0.5186938643,0.4489828646,90,45,45,0,0,0,42.2180023193,16.7000007629,0,2,10,1,66,3416
390,1527886404729,1172729, RC,0,40.0483048792,-88.2326839842,0,31.6319362942,21.992186218,38.5257790105,31.7860734958,19.6087953598,0.5028755069,0.3459242524,31.7946745515,19.6171155613,0.5121267112,-0.0735067942,0,0,1500,1728,40.0484812253,-88.2330590428,40.048488,-88.2330511667,1.7651970387,0.6864655018,-8.3356523514,0.3745476415,-0.1542871085,0.1043706896,0,0,0,0,0,205259,0.0,0.4567049742,0.5122561455,0.4934948981,90,45,45,0,0,0,42.7559967041,16.3999996185,0,2,10,1,35,3424
391,1527886404929,1172929, RC,0,40.0483048792,-88.2326839842,0,31.726160331,21.9865202702,38.5999523697,31.8879554401,19.6104632835,0.4902760386,0.3735004533,31.8888985883,19.6114496135,0.5110990079,-0.0140802903,0,0,1427,1728,40.0484812403,-88.2330602487,40.048488,-88.2330511667,-0.9806650281,-1.5690640211,-7.3549876213,0.0542797379,-0.101054563,0.0808087464,0,0,0,0,0,205259,-0.1455410123,0.4567049742,0.4923912883,0.4881608188,90,45,45,0,0,0,42.7559967041,16.3999996185,0,2,10,1,27,3431
392,1527886405130,1173130, RC,0,40.0483048792,-88.2326839842,0,31.8209187686,21.9881864078,38.6788212434,31.9804711816,19.6238993369,0.5336844921,0.375594863,31.9836570259,19.6131157511,0.5131493284,0.0508100211,0,0,1418,1728,40.0484813612,-88.2330613398,40.048488,-88.2330511667,-0.0980665013,0.588398993,-2.4516625404,0.2809980162,-0.0191986222,0.1319468905,0,0,0,0,0,205300,-0.1626639962,0.4567049742,0.4416255057,0.6257434487,90,45,45,0,0,0,43.2939987183,16.3999996185,0,2,10,1,25,3439
393,1527886405331,1173331, RC,0,40.0483048792,-88.2326839842,0,31.9150110629,21.995592191,38.7604696434,32.0764120041,19.6257525856,0.536075592,0.1096066807,32.0777493202,19.6205215343,0.5158468591,0.116239326,0,0,1500,1728,40.0484813778,-88.233062465,40.048488,-88.2330511667,0.6864655018,-1.176797986,-9.1201848984,-0.0797615498,-0.2851868024,-0.4298745801,0,0,0,0,0,205300,0.0,0.4567049742,0.4394183159,0.6327329278,90,45,45,0,0,0,42.7559967041,16.3999996185,0,2,10,1,29,3447
394,1527886405532,1173532, RC,0,40.0483048792,-88.2326839842,0,32.009894879,22.0087233813,38.8460715522,32.1830509603,19.637706041,0.4921153784,0.1500983223,32.1726331363,19.6336527246,0.5179858672,0.137143496,0,0,1500,1728,40.0484814853,-88.2330637088,40.048489,-88.2330575,0.1961330026,1.176797986,-10.3950481415,0.0521853448,-0.0308923274,0.2446951691,0,0,0,0,0,205300,0.0,0.4567049742,0.4563402236,0.527890563,90,45,45,0,0,0,42.7559967041,16.3999996185,0,2,10,1,19,3455
395,1527886405732,1173732, RC,0,40.0483048792,-88.2326839842,0,32.1022527151,22.0200108085,38.9285949578,32.262184979,19.6365014294,0.4865053892,0.2693043089,32.2649909724,19.6449401518,0.518715707,0.1601721265,0,0,1500,1728,40.0484814745,-88.2330646342,40.048489,-88.2330575,1.2748644352,0.490332514,-7.8453202248,-0.1511455106,0.2192133614,-0.0254818077,0,0,0,0,0,205300,0.0,0.4567049742,0.4826427698,0.4903680384,90,45,45,0,0,0,42.7559967041,16.5,0,2,10,1,38,3463
396,1527886405933,1173933, RC,0,40.0483048792,-88.2326839842,0,32.1926060727,22.0316919174,39.0097338429,32.3545067744,19.6506602495,0.4745497108,-0.6002187191,32.35534433,19.6566212607,0.5179876908,0.1977903217,0,0,1500,1728,40.0484816018,-88.2330657132,40.048489,-88.2330575,-1.0787315369,-1.6671304703,-7.3549876213,-0.4085815752,0.2010619378,-0.2363175801,0,0,0,0,0,205300,0.0,0.4567049742,0.4861375391,0.4629618526,90,45,45,0,0,0,42.7559967041,16.5,0,2,10,1,16,3470
397,1527886406134,1174134, RC,0,40.0483048792,-88.2326839842,0,32.2817553144,22.0349105539,39.0851507519,32.441330277,19.6348705701,0.4631457925,0.0851720695,32.4444935717,19.6598398972,0.5151658251,0.0743776407,0,0,1500,1728,40.0484814598,-88.2330667222,40.048489,-88.2330575,0.588398993,-1.0787315369,-4.0207266808,-0.1340412836,-0.017104227,-0.1446877943,0,0,0,0,0,205301,0.0,0.4567049742,0.4727103412,0.453581214,90,45,45,0,0,0,43.2939987183,16.5,0,2,10,1,18,3478
398,1527886406334,1174334, RC,0,40.0483048792,-88.2326839842,0,32.3711312925,22.0335251987,39.1582223018,32.5297681103,19.6358713241,0.4584554434,-0.0287979322,32.5338695498,19.658454542,0.5103057624,0.0831847744,0,0,1500,1728,40.0484814688,-88.2330677887,40.048489,-88.2330575,0.8825985193,0.0980665013,-14.5138425827,-0.0914552488,-0.1267109077,0.0958185719,0,0,0,0,0,205301,0.0,0.4567049742,0.467744112,0.4491668046,90,45,45,0,0,0,42.7559967041,16.5,0,2,10,1,26,3486
399,1527886406535,1174535, RC,0,40.0483048792,-88.2326839842,0,32.4586010766,22.0283082133,39.2276324367,32.6053665087,19.6128725073,0.4539490938,0.1085594758,32.6213393339,19.6532375566,0.5045788674,0.060059388,0,0,1500,1728,40.048481262,-88.2330686757,40.048489,-88.2330633333,2.2555296421,0.0,-8.3356523514,-0.0563741352,0.0031415928,-0.0638790521,0,0,0,0,0,205301,0.0,0.4567049742,0.4651690722,0.4427291155,90,45,45,0,0,0,42.7559967041,16.5,0,2,10,1,47,3494
400,1527886406736,1174736, RC,0,40.0483048792,-88.2326839842,0,32.5415988131,22.0238801593,39.2938538525,32.678323737,19.6055521745,0.4836544394,-0.0340339212,32.7043370704,19.6488095026,0.4993898713,0.0685990176,0,0,1500,1728,40.0484811962,-88.2330695355,40.048489,-88.2330633333,-0.9806650281,-0.8825985193,-12.1602458954,0.0914552488,-0.2820452045,0.2288126589,0,0,0,0,0,205301,0.0,0.4567049742,0.5117043853,0.4556044936,90,45,45,0,0,0,42.7559967041,16.3999996185,0,2,10,1,25,3501
401,1527886406937,1174937, RC,0,40.0483048792,-88.2326839842,0,32.6246375845,22.0187906269,39.3598033302,32.755519158,19.6165790048,0.4698593616,0.0979129734,32.7873758418,19.6437199702,0.4966120936,0.045794496,0,0,1500,1728,40.0484812953,-88.2330704415,40.048489,-88.2330633333,1.7651970387,2.6477956772,-12.8467111588,0.0659734452,-0.1223475846,0.0457276244,0,0,0,0,0,205301,0.0,0.4567049742,0.4945985079,0.4451202452,90,45,45,0,0,0,42.7559967041,16.3999996185,0,2,10,1,32,3509
402,1527886407137,1175137, RC,0,40.0483048792,-88.2326839842,0,32.7119618826,22.0150310954,39.4301159565,32.8607008222,19.6288289792,0.4695834816,-0.1404990081,32.8747001399,19.6399604387,0.4927964746,0.0469368975,0,0,1500,1728,40.0484814055,-88.2330716793,40.048489,-88.2330633333,-0.9806650281,0.6864655018,-9.0221185684,0.0287979322,0.0350811178,0.0148352991,0,0,0,0,0,205302,0.0,0.4567049742,0.4984611273,0.4407058358,90,45,45,0,0,0,42.7559967041,16.3999996185,0,2,10,1,71,3517
403,1527886407338,1175338, RC,0,40.0483048792,-88.2326839842,0,32.7904466393,22.0055188913,39.4899512848,32.9280239054,19.6055336419,0.4592831731,0.2490584922,32.9531848966,19.6304482346,0.4888533289,0.0085830091,0,0,1500,1728,40.048481196,-88.2330724702,40.048489,-88.2330633333,1.176797986,-0.1961330026,-10.1989154816,0.2597049947,0.0893608557,0.404392789,0,0,0,0,0,205302,0.0,0.4567049742,0.4763890207,0.4421773255,90,45,45,0,0,0,42.7559967041,16.3999996185,0,2,10,1,111,3525
404,1527886407539,1175539, RC,0,40.0483048792,-88.2326839842,0,32.8707454937,22.0003008482,39.5537500968,33.0226699945,19.6182283959,0.4611225128,0.1734857203,33.033483751,19.6252301915,0.4836178263,0.0277466086,0,0,1462,1728,40.0484813102,-88.2330735838,40.0484873333,-88.2330691667,1.2748644352,-1.3729310036,-6.9627213478,-0.1160643969,-0.2085668423,0.3672172906,0,0,0,0,0,205302,-0.0741969943,0.4567049742,0.4596510231,0.4625940025,90,45,45,0,0,0,42.7559967041,16.3999996185,0,2,10,1,75,3533
405,1527886407739,1175739, RC,0,40.0483048792,-88.2326839842,0,32.9544163673,21.9984286923,39.6222718056,33.1095693575,19.6161712903,0.4945065379,0.0350811178,33.1171546246,19.6233580356,0.4801787183,0.0371117091,0,0,1500,1728,40.0484812917,-88.2330746042,40.0484873333,-88.2330691667,-2.8439283371,-2.7458620071,-10.7873153687,-0.0244346091,0.2171189516,-0.3618067459,0,0,0,0,0,205302,0.0,0.4567049742,0.4567081034,0.5323049426,90,45,45,0,0,0,42.7559967041,16.6000003815,0,2,10,1,77,3541
406,1527886407940,1175940, RC,0,40.0483048792,-88.2326839842,0,33.0359921287,21.9921647714,39.6866739254,33.1956680809,19.5990472714,0.4781364202,0.0893608557,33.198730386,19.6170941147,0.4805152511,0.025276233,0,0,1500,1728,40.0484811377,-88.2330756152,40.0484873333,-88.2330691667,0.490332514,-1.7651970387,-9.4143838882,0.0937241788,-0.1553342968,-0.1659808159,0,0,0,0,0,205302,0.0,0.4567049742,0.4598349631,0.4964378476,90,45,45,0,0,0,42.2180023193,16.6000003815,0,2,10,1,77,3549
407,1527886408141,1176141, RC,0,40.0483048792,-88.2326839842,0,33.1179315286,21.9880052171,39.7526069857,33.280168776,19.6062378769,0.458363533,-0.0031415928,33.2806697859,19.6129345604,0.4776931641,0.0230834722,0,0,1500,1728,40.0484812023,-88.2330766085,40.0484873333,-88.2330691667,0.490332514,0.0980665013,-13.9254426956,0.0797615498,0.1021017596,-0.1776745232,0,0,0,0,0,205303,0.0,0.4567049742,0.4394183159,0.4773087204,90,45,45,0,0,0,42.7559967041,16.6000003815,0,2,10,1,84,3557
408,1527886408342,1176342, RC,0,40.0483048792,-88.2326839842,0,33.1962657879,21.9837015263,39.815514502,33.3476188605,19.5972310871,0.4639734626,-0.0350811178,33.3590040452,19.6086308696,0.4723566055,0.0127310334,0,0,1482,1728,40.0484811213,-88.233077401,40.0484873333,-88.2330691667,0.0,-0.8825985193,-11.7679805756,0.3075270288,-0.0893608557,-0.0542797379,0,0,0,0,0,205303,-0.0355749726,0.4567049742,0.4454881251,0.4824588299,90,45,45,0,0,0,42.7559967041,16.6000003815,0,2,10,1,56,3565
409,1527886408543,1176543, RC,0,40.0483048792,-88.2326839842,0,33.2741767494,21.9850306698,39.8812288163,33.4250661094,19.6218422313,0.494322598,0.3415609293,33.4369150067,19.6099600131,0.4683169431,0.0068398414,0,0,1381,1728,40.0484813427,-88.2330783112,40.0484865,-88.2330746667,3.5303940773,3.6284606457,-7.3549876213,0.6033603171,-0.3851941606,0.4841543305,0,0,0,0,0,205303,-0.2368620038,0.4567049742,0.4738139808,0.5148312449,90,45,45,0,0,0,42.7559967041,16.6000003815,0,2,10,1,33,3574
410,1527886408743,1176743, RC,0,40.0483048792,-88.2326839842,0,33.3558588022,21.9911769717,39.9527868994,33.5135684797,19.6328134645,0.5242118835,0.375594863,33.5185970595,19.616106315,0.4699191494,0.0483260881,0,0,1500,1728,40.0484814413,-88.233079351,40.0484865,-88.2330746667,0.3922660053,1.176797986,-7.2569212914,0.0467748251,0.0893608557,0.1596976199,0,0,0,0,0,205303,0.0,0.4567049742,0.3733859956,0.6750377417,90,45,45,0,0,0,42.7559967041,16.3999996185,0,2,10,1,39,3582
411,1527886408944,1176944, RC,0,40.0483048792,-88.2326839842,0,33.4486257277,21.9955424998,40.0326673223,33.649835343,19.6139103257,0.5430650711,-0.279950828,33.611363985,19.6204718431,0.4730133016,0.0884964599,0,0,1500,1728,40.0484812713,-88.23308095,40.0484865,-88.2330746667,1.176797986,-0.1961330026,-11.571846962,0.0628318514,-0.1862266325,-0.2968805098,0,0,0,0,0,205303,0.0,0.4567049742,0.3833184242,0.7028117776,90,45,45,0,0,0,42.7559967041,16.3999996185,0,2,10,1,53,3590
412,1527886409145,1177145, RC,0,40.0483048792,-88.2326839842,0,33.5438532695,22.0065455197,40.1183017821,33.7438231573,19.6423206302,0.4988289773,-0.5204571776,33.7065915268,19.631474863,0.4761621691,0.0658290342,0,0,1500,1728,40.0484815268,-88.2330820497,40.0484865,-88.2330746667,-1.8632634878,1.5690640211,-9.2182512283,-0.6417575739,0.3480186622,0.2139773703,0,0,0,0,0,205304,0.0,0.4567049742,0.4383146763,0.5593432784,90,45,45,0,0,0,42.7559967041,16.3999996185,0,2,10,1,51,3598
413,1527886409345,1177345, RC,0,40.0483048792,-88.2326839842,0,33.6397747443,22.0111015641,40.2010327842,33.8330395157,19.6364828968,0.4922993481,-0.4192280943,33.8025130016,19.6360309074,0.4773642175,0.0098571417,0,0,1500,1728,40.0484814743,-88.2330831007,40.0484865,-88.2330746667,-1.176797986,-0.7845320106,-11.2776470184,0.1150172004,-0.2150245585,0.1563815016,0,0,0,0,0,205304,0.0,0.4567049742,0.5067381859,0.4778605103,90,45,45,0,0,0,42.7559967041,16.3999996185,0,2,10,1,61,3606
414,1527886409546,1177546, RC,0,40.0483048792,-88.2326839842,0,33.7289659317,22.0132295266,40.2768595723,33.8880709753,19.6438588259,0.4703192115,-0.3331833569,33.891704189,19.6381588699,0.4786048835,-0.031580197,0,0,1500,1728,40.0484815407,-88.2330837507,40.048486,-88.2330803333,0.3922660053,0.0980665013,-10.0027828217,0.3597123695,-0.0701622356,-0.0904080523,0,0,0,0,0,205304,0.0,0.4567049742,0.4962539077,0.4443845451,90,45,45,0,0,0,42.7559967041,16.3999996185,0,2,10,1,37,3614
415,1527886409747,1177747, RC,0,40.0483048792,-88.2326839842,0,33.8227857736,22.0128980312,40.3552786785,33.9996125967,19.6534771878,0.4553285837,0.0064577183,33.9855240309,19.6378273745,0.4794795609,-0.0649445337,0,0,1491,1728,40.0484816272,-88.2330850603,40.048486,-88.2330803333,2.9419951439,0.2941994965,-12.5525121689,0.4852015187,-0.0329867226,0.3618067459,0,0,0,0,0,205304,-0.0171220303,0.4567049742,0.4846660495,0.425991118,90,45,45,0,0,0,43.2939987183,16.7999992371,0,2,10,1,33,3622
416,1527886409947,1177947, RC,0,40.0483048792,-88.2326839842,0,33.9092962838,22.007032425,40.4246193627,34.0608972847,19.6349076353,0.5193376541,0.3682644788,34.0720345411,19.6319617683,0.480697653,-0.0658699907,0,0,1425,1728,40.0484814602,-88.2330857777,40.048486,-88.2330803333,-0.9806650281,-0.8825985193,-8.9240512848,0.1127482703,-0.1137954669,0.0649262487,0,0,0,0,0,205304,-0.1483960152,0.4567049742,0.5403980613,0.4982771873,90,45,45,0,0,0,43.2939987183,16.7999992371,0,2,10,1,47,3630
417,1527886410148,1178148, RC,0,40.0483048792,-88.2326839842,0,33.9967587479,22.0105461831,40.4999228227,34.156793209,19.6624839776,0.5331326723,-0.1137954669,34.1594970052,19.6354755264,0.4843039586,-0.0159435232,0,0,1425,1728,40.0484817082,-88.2330869042,40.048486,-88.2330803333,2.7458620071,2.4516625404,-12.5525121689,0.0680678425,0.0116937063,0.1989675281,0,0,0,0,0,205305,-0.1483960152,0.4567049742,0.4543169737,0.6119483709,90,45,45,0,0,0,43.2939987183,16.7999992371,0,2,10,1,45,3638
418,1527886410349,1178349, RC,0,40.0483048792,-88.2326839842,0,34.0911867645,22.0163192434,40.5823524212,34.2663120165,19.6577581922,0.5512501597,0.0914552488,34.2539250218,19.6412485867,0.4893447482,-0.0177603096,0,0,1500,1728,40.0484816657,-88.2330881942,40.048486,-88.2330803333,-0.0980665013,-3.6284606457,-13.0428447723,0.3096214053,-0.7332127895,-0.2522000736,0,0,0,0,0,205305,0.0,0.4567049742,0.4123800099,0.6901203394,90,45,45,0,0,0,42.7559967041,16.7999992371,0,2,10,1,58,3647
419,1527886410550,1178550, RC,0,40.0483048792,-88.2326839842,0,34.1869494124,22.0218181628,40.6658085537,34.3707441663,19.6635773937,0.5058184862,-0.1797689163,34.3496876697,19.6467475061,0.4938150121,0.0020577147,0,0,1500,1728,40.048481718,-88.233089421,40.0484885,-88.2330856667,0.0980665013,-1.2748644352,-9.3163175583,-0.2480112874,-0.1404990081,0.1096066807,0,0,0,0,0,205305,0.0,0.4567049742,0.437946856,0.5736901164,90,45,45,0,0,0,43.2939987183,16.7999992371,0,2,10,1,57,3654
420,1527886410750,1178750, RC,0,40.0483048792,-88.2326839842,0,34.2841872531,22.0240177216,40.7487773094,34.4654891959,19.646286583,0.4873331189,-0.2106612354,34.4469255104,19.6489470649,0.4960537218,-0.0114405611,0,0,1500,1728,40.0484815625,-88.2330905343,40.0484885,-88.2330856667,-1.2748644352,-4.7071919441,-4.9033250809,-0.2075196541,0.2522000736,-0.4480260203,0,0,0,0,0,205305,0.0,0.4567049742,0.4881608188,0.486505419,90,45,45,0,0,0,42.7559967041,16.7999992371,0,2,10,1,55,3662
421,1527886410951,1178951, RC,0,40.0483048792,-88.2326839842,0,34.376500733,22.0226307748,40.8257280264,34.5346579657,19.6373724561,0.4968056977,-0.5119050683,34.5392389903,19.6475601181,0.4984274775,-0.028441247,0,0,1500,1728,40.0484814823,-88.2330913468,40.0484885,-88.2330856667,2.9419951439,-1.5690640211,-9.0221185684,0.0148352991,-0.5501277882,0.1233947811,0,0,0,0,0,205305,0.0,0.4567049742,0.5264190435,0.4671923518,90,45,45,0,0,0,43.2939987183,16.7999992371,0,2,10,1,48,3670
422,1527886411152,1179152, RC,0,40.0483048792,-88.2326839842,0,34.4702971002,22.0116481387,40.8988268286,34.6340403519,19.6128725073,0.513451755,0.0394444409,34.6330353575,19.636577482,0.4990947557,-0.0866528334,0,0,1500,1728,40.048481262,-88.2330925138,40.0484885,-88.2330856667,0.8825985193,-0.6864655018,-11.2776470184,0.0394444409,0.1117010738,-0.1893682305,0,0,0,0,0,205306,0.0,0.4567049742,0.5707471967,0.4561562836,90,45,45,0,0,0,43.2939987183,16.7999992371,0,2,10,1,27,3677
423,1527886411352,1179352, RC,0,40.0483048792,-88.2326839842,0,34.5634798348,21.9992214736,40.9707198343,34.7235585764,19.6097775812,0.5061863661,-0.2202605496,34.7262180921,19.6241508169,0.50254782,-0.0896635777,0,0,1500,1728,40.0484812342,-88.23309356,40.0484885,-88.2330856667,0.0980665013,-1.7651970387,-8.2375860214,-0.170344139,-0.2043780561,-0.1521927154,0,0,0,0,0,205306,0.0,0.4567049742,0.5510662794,0.4613064229,90,45,45,0,0,0,43.2939987183,16.7999992371,0,2,10,1,41,3686
424,1527886411553,1179553, RC,0,40.0483048792,-88.2326839842,0,34.6538683786,21.9875348799,41.0407393172,34.8154258233,19.6108895313,0.4862295389,0.3139847284,34.8166066359,19.6124642232,0.5044966268,-0.1164566095,0,0,1500,1728,40.0484812442,-88.2330946388,40.0484883333,-88.2330923333,1.6671304703,0.3922660053,-6.7665886879,0.1851794276,-0.2851868024,0.2501056805,0,0,0,0,0,205306,0.0,0.4567049742,0.5229243636,0.4495346844,90,45,45,0,0,0,43.2939987183,16.7999992371,0,2,10,1,51,3693
425,1527886411754,1179754, RC,0,40.0483048792,-88.2326839842,0,34.740957071,21.9807208023,41.1106578054,34.8989596169,19.6127613126,0.473813951,0.1267109077,34.9036953283,19.6056501456,0.5058003088,-0.0814524761,0,0,1500,1728,40.048481261,-88.2330956157,40.0484883333,-88.2330923333,-1.7651970387,0.0,-13.0428447723,0.2628465927,0.2511528854,0.017104227,0,0,0,0,0,205306,0.0,0.4567049742,0.4971735477,0.4504543543,90,45,45,0,0,0,42.7559967041,16.7999992371,0,2,10,1,23,3701
426,1527886411954,1179954, RC,0,40.0483048792,-88.2326839842,0,34.8278627733,21.975705104,41.1814477668,34.9925755278,19.6008078572,0.4765729606,0.2469640825,34.9906010306,19.6006344473,0.5024983888,-0.065035748,0,0,1500,1728,40.0484811535,-88.2330967212,40.0484883333,-88.2330923333,1.5690640211,-1.5690640211,-9.5124511719,0.5672320069,-0.8248425752,-0.1404990081,0,0,0,0,0,205306,0.0,0.4567049742,0.5139115453,0.439234376,90,45,45,0,0,0,42.7559967041,16.7999992371,0,2,10,1,81,3709
427,1527886412155,1180155, RC,0,40.0483048792,-88.2326839842,0,34.9164324379,21.9749120051,41.2559572888,35.0689016733,19.6199704507,0.4807114601,0.0191986222,35.0791706952,19.5998413484,0.4984386299,-0.0368036607,0,0,1471,1728,40.0484813258,-88.2330976198,40.0484883333,-88.2330923333,-0.9806650281,-1.5690640211,-2.9419951439,0.1244419777,0.2989748862,-0.1883210256,0,0,0,0,0,205307,-0.0570750237,0.4567049742,0.5194295645,0.4419933856,90,45,45,0,0,0,42.7559967041,16.7999992371,0,2,10,1,36,3718
428,1527886412356,1180356, RC,0,40.0483048792,-88.2326839842,0,35.009075655,21.9753020538,41.3346014687,35.1708159799,19.6124833247,0.5032434464,-0.0478220217,35.1718139123,19.6002313971,0.4960126342,-0.0308545279,0,0,1415,1728,40.0484812585,-88.2330988195,40.0484883333,-88.2330923333,1.6671304703,-1.7651970387,-8.531785965,-0.1298524973,-0.0404916375,0.1043706896,0,0,0,0,0,205307,-0.1683710217,0.4567049742,0.5043470263,0.5021398067,90,45,45,0,0,0,42.7559967041,16.7999992371,0,2,10,1,75,3725
429,1527886412557,1180557, RC,0,40.0483048792,-88.2326839842,0,35.1021091259,21.9769276899,41.4142899948,35.261057394,19.6223426079,0.5197054744,0.1288053008,35.2648473832,19.6018570332,0.4973900414,-0.0318610705,0,0,1390,1728,40.0484813472,-88.23309988,40.0484876667,-88.2330971667,0.1961330026,0.6864655018,-8.1395196915,-0.0350811178,-0.3789109646,0.11815879,0,0,0,0,0,205307,-0.2197400331,0.4567049742,0.4475114048,0.5918995738,90,45,45,0,0,0,42.7559967041,16.7999992371,0,2,10,1,67,3732
430,1527886412757,1180757, RC,0,40.0483048792,-88.2326839842,0,35.1941271605,21.9816240238,41.494799449,35.3647377727,19.6329802563,0.5231082439,0.059515729,35.3568654178,19.6065533671,0.4985574515,-0.0117640862,0,0,1500,1728,40.0484814428,-88.233101098,40.0484876667,-88.2330971667,-1.2748644352,1.2748644352,-16.180973053,0.0287979322,-0.1713913272,0.2373647849,0,0,0,0,0,205307,0.0,0.4567049742,0.3987689018,0.6474476457,90,45,45,0,0,0,42.7559967041,16.7000007629,0,2,10,1,17,3740
431,1527886412958,1180958, RC,0,40.0483048792,-88.2326839842,0,35.2891388891,21.9897530592,41.5797133605,35.4605780907,19.6418943832,0.5210850239,0.1521927154,35.4518771464,19.6146824025,0.501205327,0.0043675265,0,0,1500,1728,40.048481523,-88.2331022247,40.0484876667,-88.2330971667,1.6671304703,-0.7845320106,-12.1602458954,-0.2576106016,-0.2160717634,-0.0659734452,0,0,0,0,0,205307,0.0,0.4567049742,0.4499025345,0.5922674537,90,45,45,0,0,0,42.7559967041,16.7000007629,0,2,10,1,133,3750
432,1527886413159,1181159, RC,0,40.0483048792,-88.2326839842,0,35.3812554184,21.9994697282,41.6630520162,35.5553506694,19.6544408773,0.4840222597,-0.311890352,35.5439936757,19.6243990715,0.5014095313,0.0281093053,0,0,1500,1728,40.0484816358,-88.2331033382,40.0484876667,-88.2330971667,0.9806650281,-0.7845320106,-6.4723892212,-0.0467748251,0.6726499097,0.1404990081,0,0,0,0,0,205308,0.0,0.4567049742,0.4741818011,0.4938627481,90,45,45,0,0,0,42.7559967041,16.7000007629,0,2,10,1,82,3758
433,1527886413365,1181365, RC,0,40.0483048792,-88.2326839842,0,35.4714786428,21.9994624577,41.7396950819,35.6398862134,19.6047738093,0.4585474432,-0.2415535711,35.6342169001,19.624391801,0.4984477042,-0.000468014,0,0,1394,1728,40.0484811892,-88.2331043307,40.0484876667,-88.2330971667,-2.3535959721,-2.1574630737,-6.0801229477,-0.329867222,-0.0500909475,0.3649483439,0,0,0,0,0,205308,-0.2111780047,0.4567049742,0.4519258142,0.4651690722,90,45,45,0,0,0,42.7559967041,16.7000007629,0,2,10,1,81,3765
